REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Belgium (incl. Luxembourg 'LU' -> 1998)","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",4363670082
"Belgium (incl. Luxembourg 'LU' -> 1998)","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",18735007957
"Belgium (incl. Luxembourg 'LU' -> 1998)","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",19195391577
"Belgium (incl. Luxembourg 'LU' -> 1998)","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",25067943051
"Belgium (incl. Luxembourg 'LU' -> 1998)","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",25301552631
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",571490133
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",456145297
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",499174954
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1005258927
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1219234498
"Belgium (incl. Luxembourg 'LU' -> 1998)","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1060982524
"Belgium (incl. Luxembourg 'LU' -> 1998)","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1804400101
"Belgium (incl. Luxembourg 'LU' -> 1998)","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1906264138
"Belgium (incl. Luxembourg 'LU' -> 1998)","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7531905913
"Belgium (incl. Luxembourg 'LU' -> 1998)","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7932559697
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",264397541
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",179520500
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",286324334
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",442698703
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",472930583
"Belgium (incl. Luxembourg 'LU' -> 1998)","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",457053705
"Belgium (incl. Luxembourg 'LU' -> 1998)","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",118732938
"Belgium (incl. Luxembourg 'LU' -> 1998)","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",23723518
"Belgium (incl. Luxembourg 'LU' -> 1998)","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",231159214
"Belgium (incl. Luxembourg 'LU' -> 1998)","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",155143546
"Belgium (incl. Luxembourg 'LU' -> 1998)","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",99965443743
"Belgium (incl. Luxembourg 'LU' -> 1998)","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",98262785212
"Belgium (incl. Luxembourg 'LU' -> 1998)","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",67110312825
"Belgium (incl. Luxembourg 'LU' -> 1998)","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",60832933652
"Belgium (incl. Luxembourg 'LU' -> 1998)","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",7323468430
"Belgium (incl. Luxembourg 'LU' -> 1998)","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7868237705
"Belgium (incl. Luxembourg 'LU' -> 1998)","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",14434345608
"Belgium (incl. Luxembourg 'LU' -> 1998)","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",14380813235
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2038308110
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1988712574
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2020888584
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",3698803770
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3449619853
"Belgium (incl. Luxembourg 'LU' -> 1998)","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3374032561
"Belgium (incl. Luxembourg 'LU' -> 1998)","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1612895755
"Belgium (incl. Luxembourg 'LU' -> 1998)","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1875542263
"Belgium (incl. Luxembourg 'LU' -> 1998)","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3398925110
"Belgium (incl. Luxembourg 'LU' -> 1998)","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3134271593
"Belgium (incl. Luxembourg 'LU' -> 1998)","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9743296959
"Belgium (incl. Luxembourg 'LU' -> 1998)","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8581268461
"Belgium (incl. Luxembourg 'LU' -> 1998)","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",9278765825
"Belgium (incl. Luxembourg 'LU' -> 1998)","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8400877567
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",394586871
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",450488460
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",993767611
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",944756579
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1582919957
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1415293433
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1670063639
"Belgium (incl. Luxembourg 'LU' -> 1998)","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1441796860
"Bulgaria","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1221375598
"Bulgaria","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1219446974
"Bulgaria","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",679037449
"Bulgaria","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",710405414
"Bulgaria","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",989839380
"Bulgaria","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1291837989
"Bulgaria","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",933774787
"Bulgaria","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1043792735
"Bulgaria","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",96436235
"Bulgaria","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",19320815
"Bulgaria","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",130885052
"Bulgaria","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",95248364
"Bulgaria","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1631056310
"Bulgaria","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1227341133
"Bulgaria","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1420116293
"Bulgaria","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1488233630
"Bulgaria","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",822233470
"Bulgaria","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1306259971
"Bulgaria","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5770164866
"Bulgaria","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5906901906
"Bulgaria","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",6612332246
"Bulgaria","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",6381060088
"Bulgaria","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",258882431
"Bulgaria","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",232955496
"Bulgaria","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",196946552
"Bulgaria","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",209414221
"Bulgaria","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",364856146
"Bulgaria","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",166368473
"Bulgaria","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",221042557
"Bulgaria","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",55652470
"Bulgaria","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",35755346
"Bulgaria","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",28492986
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1117361853
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",836803669
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1068241579
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",968365188
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",835204777
"Bulgaria","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",991763868
"Bulgaria","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",114980217
"Bulgaria","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",121100242
"Bulgaria","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",86490241
"Bulgaria","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",89273689
"Bulgaria","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1181487491
"Bulgaria","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1160172270
"Bulgaria","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1413155889
"Bulgaria","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1323896538
"Bulgaria","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",3151731427
"Bulgaria","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2942289839
"Bulgaria","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2945168870
"Bulgaria","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2891060487
"Bulgaria","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2634916703
"Bulgaria","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2751865970
"Bulgaria","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",167765497
"Bulgaria","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",192384458
"Bulgaria","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",509572004
"Bulgaria","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",540608904
"Bulgaria","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1718381482
"Bulgaria","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1704296563
"Bulgaria","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1729768503
"Bulgaria","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",617908568
"Bulgaria","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",588709651
"Bulgaria","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",597495744
"Bulgaria","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",184419834
"Bulgaria","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",226234338
"Bulgaria","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",149668679
"Bulgaria","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",107560441
"Bulgaria","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",128597902
"Bulgaria","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",72727976
"Bulgaria","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2872644775
"Bulgaria","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3333694027
"Bulgaria","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2994720295
"Bulgaria","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3364977886
"Bulgaria","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",170277811
"Bulgaria","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",135011109
"Bulgaria","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",184921165
"Bulgaria","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",114383821
"Bulgaria","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",105998003
"Bulgaria","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",108107276
"Bulgaria","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",35939445
"Bulgaria","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",38013394
"Bulgaria","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",15003055
"Bulgaria","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8006082
"Bulgaria","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",72419571
"Bulgaria","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",44210885
"Bulgaria","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",66891919
"Bulgaria","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",81891556
"Bulgaria","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",46142975
"Bulgaria","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",55322929
"Bulgaria","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",10139629
"Bulgaria","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",7505728
"Bulgaria","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",17678033
"Bulgaria","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",31953182
"Bulgaria","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1865817321
"Bulgaria","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2170625642
"Bulgaria","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",765505813
"Bulgaria","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",884033495
"Bulgaria","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1891916145
"Bulgaria","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2209694950
"Bulgaria","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1107530819
"Bulgaria","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2781965995
"Bulgaria","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",110293998
"Bulgaria","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",110266758
"Bulgaria","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",134386908
"Bulgaria","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",136956232
"Bulgaria","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",127000355
"Bulgaria","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",143456693
"Bulgaria","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",4115098326
"Bulgaria","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",4106614952
"Bulgaria","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",4366181463
"Bulgaria","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",5644773362
"Bulgaria","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",294918674
"Bulgaria","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",368119258
"Bulgaria","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",360628417
"Bulgaria","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",319894532
"Bulgaria","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",463392588
"Bulgaria","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",483045024
"Bulgaria","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",252494113
"Bulgaria","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",204182578
"Bulgaria","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",616682167
"Bulgaria","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",833870801
"Bulgaria","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",450515854
"Bulgaria","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",504363257
"Cyprus","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",80746678
"Cyprus","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",110303935
"Cyprus","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",17031068
"Cyprus","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",25967571
"Cyprus","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",220293729
"Cyprus","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",273919634
"Cyprus","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",23003669
"Cyprus","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",37398762
"Cyprus","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",95248364
"Cyprus","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",130885052
"Cyprus","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",19320815
"Cyprus","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",96436235
"Cyprus","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",110190070
"Cyprus","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",75979801
"Cyprus","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",102023801
"Cyprus","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",51901125
"Cyprus","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",29422990
"Cyprus","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",54467159
"Cyprus","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",729652103
"Cyprus","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",844172286
"Cyprus","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",92108148
"Cyprus","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",168160890
"Cyprus","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",68505742
"Cyprus","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",86052714
"Cyprus","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",31698963
"Cyprus","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",19385202
"Cyprus","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",15340757
"Cyprus","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5459477
